2,7,17,0.838709677
2,7,18,0.838709677
2,8,12,0.838709677
2,8,14,0.838709677
2,9,16,0.838709677
2,10,13,0.838709677
2,11,12,0.838709677
2,11,13,0.838709677
2,11,18,0.838709677
2,12,13,0.838709677
2,12,14,0.838709677
2,13,14,0.838709677
2,13,16,0.838709677
2,16,18,0.838709677
3,5,18,0.838709677
3,6,16,0.838709677
3,7,15,0.838709677
3,8,18,0.838709677
3,9,17,0.838709677
3,10,17,0.838709677
3,10,18,0.838709677
3,13,18,0.838709677
3,15,17,0.838709677
3,17,18,0.838709677
4,5,18,0.838709677
4,6,16,0.838709677
4,7,15,0.838709677
4,8,18,0.838709677
4,9,17,0.838709677
4,10,17,0.838709677
4,10,18,0.838709677
4,13,18,0.838709677
4,15,17,0.838709677
4,17,18,0.838709677
5,6,16,0.838709677
5,7,12,0.838709677
5,7,13,0.838709677
5,7,14,0.838709677
5,7,15,0.838709677
5,7,18,0.838709677
5,8,17,0.838709677
5,9,18,0.838709677
5,10,17,0.838709677
5,10,18,0.838709677
5,11,12,0.838709677
5,11,13,0.838709677
5,11,14,0.838709677
5,11,15,0.838709677
5,11,18,0.838709677
5,13,17,0.838709677
5,15,18,0.838709677
5,17,18,0.838709677
6,7,12,0.838709677
6,7,16,0.838709677
6,11,16,0.838709677
9,12,19,0.818181818
13,17,19,0.818181818
16,17,19,0.818181818
17,18,19,0.818181818
0,1,4,0.806451613
0,2,7,0.806451613
0,3,5,0.806451613
0,3,6,0.806451613
0,4,5,0.806451613
2,3,13,0.806451613
2,4,13,0.806451613
2,5,8,0.806451613
2,5,9,0.806451613
2,5,10,0.806451613
2,7,9,0.806451613
2,7,16,0.806451613
2,8,13,0.806451613
2,8,16,0.806451613
2,10,16,0.806451613
3,4,18,0.806451613
3,5,12,0.806451613
3,5,13,0.806451613
3,5,14,0.806451613
3,5,15,0.806451613
3,5,17,0.806451613
3,6,8,0.806451613
3,7,12,0.806451613
3,7,14,0.806451613
3,7,18,0.806451613
3,8,17,0.806451613
3,11,12,0.806451613
3,11,14,0.806451613
3,11,15,0.806451613
3,11,17,0.806451613
3,11,18,0.806451613
3,12,17,0.806451613
3,13,17,0.806451613
3,14,17,0.806451613
3,16,17,0.806451613
3,16,18,0.806451613
4,5,12,0.806451613
4,5,13,0.806451613
4,5,14,0.806451613
4,5,15,0.806451613
4,5,17,0.806451613
4,7,12,0.806451613
4,7,14,0.806451613
4,7,18,0.806451613
4,8,17,0.806451613
4,11,12,0.806451613
4,11,14,0.806451613
4,11,15,0.806451613
4,11,17,0.806451613
4,11,18,0.806451613
4,12,17,0.806451613
4,13,17,0.806451613
4,14,17,0.806451613
4,16,17,0.806451613
4,16,18,0.806451613
5,6,8,0.806451613
5,7,17,0.806451613
5,8,12,0.806451613
5,8,13,0.806451613
5,8,14,0.806451613
5,8,15,0.806451613
5,9,13,0.806451613
5,9,17,0.806451613
5,10,12,0.806451613
5,10,13,0.806451613
5,10,14,0.806451613
5,11,17,0.806451613
5,12,13,0.806451613
5,12,16,0.806451613
5,12,17,0.806451613
5,13,14,0.806451613
5,13,15,0.806451613
5,13,16,0.806451613
5,14,16,0.806451613
5,14,17,0.806451613
5,15,17,0.806451613
5,16,17,0.806451613
5,16,18,0.806451613
6,7,9,0.806451613
6,7,10,0.806451613
6,8,11,0.806451613
6,9,11,0.806451613
6,10,11,0.806451613
0,2,3,0.774193548
0,2,4,0.774193548
0,4,6,0.774193548
0,5,6,0.774193548
1,2,6,0.774193548
2,3,9,0.774193548
2,3,16,0.774193548
2,4,9,0.774193548
2,4,16,0.774193548
2,5,11,0.774193548
2,7,10,0.774193548
2,8,9,0.774193548
2,9,10,0.774193548
2,9,11,0.774193548
2,11,16,0.774193548
3,4,15,0.774193548
3,4,17,0.774193548
3,6,9,0.774193548
3,6,10,0.774193548
3,6,11,0.774193548
3,7,13,0.774193548
3,7,17,0.774193548
3,8,15,0.774193548
3,9,12,0.774193548
3,9,13,0.774193548
3,9,14,0.774193548
3,9,15,0.774193548
3,10,12,0.774193548
3,10,14,0.774193548
3,10,15,0.774193548
3,11,13,0.774193548
3,12,15,0.774193548
3,12,16,0.774193548
3,13,15,0.774193548
3,14,15,0.774193548
3,14,16,0.774193548
3,15,16,0.774193548
4,6,8,0.774193548
4,6,11,0.774193548
4,7,13,0.774193548
4,7,17,0.774193548
4,9,12,0.774193548
4,10,12,0.774193548
4,11,13,0.774193548
4,12,15,0.774193548
4,12,16,0.774193548
4,14,16,0.774193548
4,15,16,0.774193548
5,6,9,0.774193548
5,6,10,0.774193548
5,6,11,0.774193548
5,7,16,0.774193548
5,8,16,0.774193548
5,9,12,0.774193548
5,9,14,0.774193548
5,10,15,0.774193548
5,11,16,0.774193548
5,12,14,0.774193548
5,12,15,0.774193548
5,14,15,0.774193548
5,15,16,0.774193548
6,7,8,0.774193548
6,8,9,0.774193548
6,8,10,0.774193548
7,9,18,0.774193548
7,15,18,0.774193548
8,9,19,0.772727273
8,10,19,0.772727273
8,13,19,0.772727273
8,14,19,0.772727273
8,15,19,0.772727273
9,10,19,0.772727273
9,13,19,0.772727273
10,13,19,0.772727273
10,14,19,0.772727273
10,15,19,0.772727273
12,13,19,0.772727273
12,16,19,0.772727273
12,17,19,0.772727273
13,16,19,0.772727273
14,16,19,0.772727273
14,17,19,0.772727273
15,16,19,0.772727273
15,17,19,0.772727273
0,3,4,0.741935484
2,3,10,0.741935484
2,4,10,0.741935484
2,5,7,0.741935484
2,6,11,0.741935484
2,7,8,0.741935484
2,8,10,0.741935484
2,8,11,0.741935484
2,10,11,0.741935484
3,4,12,0.741935484
3,4,14,0.741935484
3,5,16,0.741935484
3,7,9,0.741935484
3,7,16,0.741935484
3,8,12,0.741935484
3,8,14,0.741935484
3,9,16,0.741935484
3,10,13,0.741935484
3,12,13,0.741935484
3,12,14,0.741935484
3,13,14,0.741935484
3,13,16,0.741935484
4,5,16,0.741935484
4,6,9,0.741935484
4,6,10,0.741935484
4,7,9,0.741935484
4,7,16,0.741935484
4,8,12,0.741935484
4,8,15,0.741935484
4,9,13,0.741935484
4,9,14,0.741935484
4,9,15,0.741935484
4,9,16,0.741935484
4,10,14,0.741935484
4,10,15,0.741935484
4,12,13,0.741935484
4,12,14,0.741935484
4,13,15,0.741935484
4,13,16,0.741935484
4,14,15,0.741935484
5,7,8,0.741935484
5,7,9,0.741935484
5,7,10,0.741935484
5,8,11,0.741935484
5,9,11,0.741935484
5,9,15,0.741935484
5,9,16,0.741935484
5,10,11,0.741935484
5,10,16,0.741935484
6,9,10,0.741935484
7,8,15,0.741935484
7,8,18,0.741935484
7,9,13,0.741935484
7,9,15,0.741935484
7,9,17,0.741935484
7,10,17,0.741935484
7,10,18,0.741935484
7,13,15,0.741935484
7,13,18,0.741935484
7,14,18,0.741935484
7,15,17,0.741935484
8,15,18,0.741935484
9,13,18,0.741935484
9,14,19,0.727272727
9,15,19,0.727272727
12,14,19,0.727272727
12,15,19,0.727272727
0,1,2,0.709677419
0,2,6,0.709677419
2,3,8,0.709677419
2,3,11,0.709677419
2,4,8,0.709677419
2,4,11,0.709677419
2,6,7,0.709677419
3,4,13,0.709677419
3,5,11,0.709677419
3,6,7,0.709677419
3,7,10,0.709677419
3,8,13,0.709677419
3,8,16,0.709677419
3,9,11,0.709677419
3,10,16,0.709677419
3,11,16,0.709677419
4,5,11,0.709677419
4,6,7,0.709677419
4,7,10,0.709677419
4,8,14,0.709677419
4,8,16,0.709677419
4,10,13,0.709677419
4,10,16,0.709677419
4,11,16,0.709677419
4,13,14,0.709677419
5,6,7,0.709677419
5,7,11,0.709677419
6,7,11,0.709677419
7,8,17,0.709677419
7,9,12,0.709677419
7,9,14,0.709677419
7,10,13,0.709677419
7,10,14,0.709677419
7,10,15,0.709677419
7,12,18,0.709677419
7,13,17,0.709677419
7,14,15,0.709677419
8,9,18,0.709677419
8,12,18,0.709677419
8,13,18,0.709677419
8,14,18,0.709677419
8,15,17,0.709677419
8,17,18,0.709677419
9,11,18,0.709677419
9,12,18,0.709677419
9,13,17,0.709677419
9,14,18,0.709677419
9,15,18,0.709677419
9,17,18,0.709677419
10,12,18,0.709677419
10,13,17,0.709677419
10,13,18,0.709677419
10,14,18,0.709677419
10,15,17,0.709677419
10,15,18,0.709677419
10,17,18,0.709677419
11,15,18,0.709677419
13,14,19,0.681818182
13,15,19,0.681818182
2,3,6,0.677419355
2,3,7,0.677419355
2,4,6,0.677419355
2,4,7,0.677419355
2,5,6,0.677419355
2,7,11,0.677419355
3,4,16,0.677419355
3,7,8,0.677419355
3,7,11,0.677419355
3,8,11,0.677419355
3,10,11,0.677419355
4,7,8,0.677419355
4,7,11,0.677419355
4,8,11,0.677419355
4,8,13,0.677419355
4,9,11,0.677419355
7,8,14,0.677419355
7,9,16,0.677419355
7,10,12,0.677419355
7,11,13,0.677419355
7,11,14,0.677419355
7,11,15,0.677419355
7,12,15,0.677419355
7,13,14,0.677419355
7,13,16,0.677419355
7,14,16,0.677419355
7,14,17,0.677419355
7,15,16,0.677419355
7,17,18,0.677419355
8,9,17,0.677419355
8,10,17,0.677419355
8,10,18,0.677419355
8,11,17,0.677419355
8,11,18,0.677419355
8,13,17,0.677419355
8,16,17,0.677419355
8,16,18,0.677419355
9,10,17,0.677419355
9,10,18,0.677419355
9,11,17,0.677419355
9,15,17,0.677419355
9,16,17,0.677419355
9,16,18,0.677419355
10,11,17,0.677419355
10,11,18,0.677419355
10,12,17,0.677419355
10,14,17,0.677419355
10,16,17,0.677419355
11,13,17,0.677419355
11,13,18,0.677419355
11,14,18,0.677419355
11,15,17,0.677419355
0,1,6,0.64516129
3,4,11,0.64516129
3,5,7,0.64516129
3,5,8,0.64516129
4,5,7,0.64516129
4,5,8,0.64516129
4,10,11,0.64516129
5,8,9,0.64516129
5,8,10,0.64516129
7,8,13,0.64516129
7,8,16,0.64516129
7,11,17,0.64516129
7,11,18,0.64516129
7,12,13,0.64516129
7,12,14,0.64516129
7,12,17,0.64516129
7,16,17,0.64516129
7,16,18,0.64516129
8,11,15,0.64516129
8,12,17,0.64516129
8,14,17,0.64516129
9,11,13,0.64516129
9,11,15,0.64516129
9,12,17,0.64516129
9,14,17,0.64516129
10,16,18,0.64516129
11,12,18,0.64516129
11,13,15,0.64516129
11,14,17,0.64516129
12,13,18,0.64516129
12,15,18,0.64516129
13,15,18,0.64516129
14,15,19,0.636363636
2,4,5,0.612903226
3,5,9,0.612903226
3,5,10,0.612903226
3,8,9,0.612903226
4,5,9,0.612903226
4,5,10,0.612903226
7,8,12,0.612903226
7,10,16,0.612903226
7,12,16,0.612903226
8,11,12,0.612903226
8,11,13,0.612903226
8,11,14,0.612903226
8,12,15,0.612903226
8,15,16,0.612903226
9,11,12,0.612903226
9,11,14,0.612903226
9,12,13,0.612903226
9,13,16,0.612903226
10,11,13,0.612903226
10,11,14,0.612903226
10,11,15,0.612903226
10,12,13,0.612903226
11,12,13,0.612903226
11,12,17,0.612903226
11,13,14,0.612903226
11,14,15,0.612903226
11,17,18,0.612903226
12,14,18,0.612903226
13,14,18,0.612903226
13,16,18,0.612903226
13,17,18,0.612903226
14,15,18,0.612903226
14,16,18,0.612903226
15,16,18,0.612903226
15,17,18,0.612903226
2,3,5,0.580645161
3,4,7,0.580645161
3,4,9,0.580645161
3,8,10,0.580645161
3,9,10,0.580645161
4,8,9,0.580645161
5,9,10,0.580645161
7,11,12,0.580645161
8,9,12,0.580645161
8,10,12,0.580645161
8,12,16,0.580645161
8,13,15,0.580645161
8,13,16,0.580645161
8,14,16,0.580645161
9,10,12,0.580645161
9,11,16,0.580645161
9,12,15,0.580645161
9,12,16,0.580645161
9,13,15,0.580645161
9,14,16,0.580645161
9,15,16,0.580645161
10,11,12,0.580645161
10,12,14,0.580645161
10,12,15,0.580645161
10,13,15,0.580645161
10,13,16,0.580645161
10,14,16,0.580645161
11,12,14,0.580645161
11,12,15,0.580645161
11,13,16,0.580645161
11,14,16,0.580645161
11,15,16,0.580645161
11,16,17,0.580645161
11,16,18,0.580645161
12,16,18,0.580645161
13,15,17,0.580645161
13,16,17,0.580645161
14,17,18,0.580645161
15,16,17,0.580645161
3,4,6,0.548387097
3,4,8,0.548387097
3,4,10,0.548387097
3,5,6,0.548387097
4,5,6,0.548387097
4,8,10,0.548387097
7,8,9,0.548387097
7,9,10,0.548387097
7,9,11,0.548387097
8,9,15,0.548387097
8,9,16,0.548387097
8,10,15,0.548387097
8,11,16,0.548387097
8,12,13,0.548387097
8,12,14,0.548387097
8,14,15,0.548387097
9,10,13,0.548387097
9,12,14,0.548387097
10,12,16,0.548387097
10,13,14,0.548387097
10,14,15,0.548387097
10,15,16,0.548387097
12,13,17,0.548387097
12,15,17,0.548387097
12,17,18,0.548387097
14,16,17,0.548387097
4,9,10,0.516129032
7,8,10,0.516129032
7,8,11,0.516129032
7,11,16,0.516129032
8,9,13,0.516129032
8,10,13,0.516129032
8,10,14,0.516129032
8,10,16,0.516129032
9,10,14,0.516129032
9,10,15,0.516129032
9,10,16,0.516129032
9,13,14,0.516129032
9,14,15,0.516129032
10,11,16,0.516129032
11,12,16,0.516129032
12,13,16,0.516129032
12,16,17,0.516129032
13,14,17,0.516129032
13,15,16,0.516129032
14,15,17,0.516129032
16,17,18,0.516129032
7,10,11,0.483870968
8,9,14,0.483870968
8,13,14,0.483870968
12,14,16,0.483870968
12,14,17,0.483870968
12,15,16,0.483870968
13,14,16,0.483870968
14,15,16,0.483870968
2,3,4,0.451612903
8,9,11,0.451612903
12,13,15,0.451612903
8,10,11,0.419354839
9,10,11,0.419354839
12,13,14,0.387096774
12,14,15,0.387096774
13,14,15,0.322580645
3,4,5,0.290322581
8,9,10,0.290322581
